,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[disease],Characteristics[organism part],Characteristics[individual],Characteristics[developmental stage],Characteristics[assay name],Characteristics[protocol],Material Type,Protocol REF,Performer,Protocol REF.1,Performer.1,Protocol REF.2,Performer.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer.3,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.4,Protocol REF.5,Derived Array Data File,Protocol REF.6,Protocol REF.7,Derived Array Data File.1,Protocol REF.8,Protocol REF.9,Derived Array Data File.2,Protocol REF.10,Protocol REF.11,Derived Array Data File.3,Factor Value[protocol],Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part]
72,HCA_BN_F12627473_and_HCA_BN_F12605342_ATAC,ERS26961380,SAMEA120300219,Homo sapiens,7.6/8.3,week,EFO,UO_0000034,unknown,normal,hip joint,multiplexed,embryo stage,HCA_BN_F12627473_and_HCA_BN_F12605342,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12627473_and_HCA_BN_F12605342_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12605342_S1_L001,sequencing assay,ERX15073164,HCA_BN_F12605342_S1_L001_R2_001.fastq.gz,HCA_BN_F12605342_S1_L001_R2_001.fastq.gz,ERR15668579,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668579/HCA_BN_F12605342_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta.tar.gz,ATAC,7.6/8.3,week,EFO,UO_0000034,hip joint
73,HCA_BN_F12627473_and_HCA_BN_F12605342_ATAC,ERS26961380,SAMEA120300219,Homo sapiens,7.6/8.3,week,EFO,UO_0000034,unknown,normal,hip joint,multiplexed,embryo stage,HCA_BN_F12627473_and_HCA_BN_F12605342,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12627473_and_HCA_BN_F12605342_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12605342_S1_L001,sequencing assay,ERX15073164,HCA_BN_F12605342_S1_L001_R3_001.fastq.gz,HCA_BN_F12605342_S1_L001_R3_001.fastq.gz,ERR15668579,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668579/HCA_BN_F12605342_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta.tar.gz,ATAC,7.6/8.3,week,EFO,UO_0000034,hip joint
74,HCA_BN_F12627473_and_HCA_BN_F12605342_GEX,ERS26961381,SAMEA120300220,Homo sapiens,7.6/8.3,week,EFO,UO_0000034,unknown,normal,hip joint,multiplexed,embryo stage,HCA_BN_F12627473_and_HCA_BN_F12605342,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12627473_and_HCA_BN_F12605342_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12627473_S1_L001,sequencing assay,ERX15073165,HCA_BN_F12627473_S1_L001_I1_001.fastq.gz,HCA_BN_F12627473_S1_L001_I1_001.fastq.gz,ERR15668558,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668558/HCA_BN_F12627473_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta.tar.gz,GEX,7.6/8.3,week,EFO,UO_0000034,hip joint
75,HCA_BN_F12627473_and_HCA_BN_F12605342_GEX,ERS26961381,SAMEA120300220,Homo sapiens,7.6/8.3,week,EFO,UO_0000034,unknown,normal,hip joint,multiplexed,embryo stage,HCA_BN_F12627473_and_HCA_BN_F12605342,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12627473_and_HCA_BN_F12605342_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12627473_S1_L001,sequencing assay,ERX15073165,HCA_BN_F12627473_S1_L001_R1_001.fastq.gz,HCA_BN_F12627473_S1_L001_R1_001.fastq.gz,ERR15668558,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668558/HCA_BN_F12627473_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta.tar.gz,GEX,7.6/8.3,week,EFO,UO_0000034,hip joint
76,HCA_BN_F12627473_and_HCA_BN_F12605342_GEX,ERS26961381,SAMEA120300220,Homo sapiens,7.6/8.3,week,EFO,UO_0000034,unknown,normal,hip joint,multiplexed,embryo stage,HCA_BN_F12627473_and_HCA_BN_F12605342,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12627473_and_HCA_BN_F12605342_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12627473_S1_L001,sequencing assay,ERX15073165,HCA_BN_F12627473_S1_L001_R2_001.fastq.gz,HCA_BN_F12627473_S1_L001_R2_001.fastq.gz,ERR15668558,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668558/HCA_BN_F12627473_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12627473_and_HCA_BN_F12605342_meta.tar.gz,GEX,7.6/8.3,week,EFO,UO_0000034,hip joint
77,HCA_BN_F12808058_and_HCA_BN_F12803234_ATAC,ERS26961382,SAMEA120300221,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808058_and_HCA_BN_F12803234,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808058_and_HCA_BN_F12803234_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12803234_S1_L001,sequencing assay,ERX15073166,HCA_BN_F12803234_S1_L001_I1_001.fastq.gz,HCA_BN_F12803234_S1_L001_I1_001.fastq.gz,ERR15668649,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668649/HCA_BN_F12803234_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta.tar.gz,ATAC,5.8/7.6,week,EFO,UO_0000034,calvaria
78,HCA_BN_F12808058_and_HCA_BN_F12803234_ATAC,ERS26961382,SAMEA120300221,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808058_and_HCA_BN_F12803234,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808058_and_HCA_BN_F12803234_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12803234_S1_L001,sequencing assay,ERX15073166,HCA_BN_F12803234_S1_L001_R1_001.fastq.gz,HCA_BN_F12803234_S1_L001_R1_001.fastq.gz,ERR15668649,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668649/HCA_BN_F12803234_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta.tar.gz,ATAC,5.8/7.6,week,EFO,UO_0000034,calvaria
79,HCA_BN_F12808058_and_HCA_BN_F12803234_ATAC,ERS26961382,SAMEA120300221,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808058_and_HCA_BN_F12803234,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808058_and_HCA_BN_F12803234_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12803234_S1_L001,sequencing assay,ERX15073166,HCA_BN_F12803234_S1_L001_R2_001.fastq.gz,HCA_BN_F12803234_S1_L001_R2_001.fastq.gz,ERR15668649,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668649/HCA_BN_F12803234_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta.tar.gz,ATAC,5.8/7.6,week,EFO,UO_0000034,calvaria
80,HCA_BN_F12808058_and_HCA_BN_F12803234_ATAC,ERS26961382,SAMEA120300221,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808058_and_HCA_BN_F12803234,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808058_and_HCA_BN_F12803234_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12803234_S1_L001,sequencing assay,ERX15073166,HCA_BN_F12803234_S1_L001_R3_001.fastq.gz,HCA_BN_F12803234_S1_L001_R3_001.fastq.gz,ERR15668649,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668649/HCA_BN_F12803234_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta.tar.gz,ATAC,5.8/7.6,week,EFO,UO_0000034,calvaria
81,HCA_BN_F12808058_and_HCA_BN_F12803234_GEX,ERS26961383,SAMEA120300222,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808058_and_HCA_BN_F12803234,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808058_and_HCA_BN_F12803234_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12808058_S1_L001,sequencing assay,ERX15073167,HCA_BN_F12808058_S1_L001_I1_001.fastq.gz,HCA_BN_F12808058_S1_L001_I1_001.fastq.gz,ERR15668638,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668638/HCA_BN_F12808058_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta.tar.gz,GEX,5.8/7.6,week,EFO,UO_0000034,calvaria
82,HCA_BN_F12808058_and_HCA_BN_F12803234_GEX,ERS26961383,SAMEA120300222,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808058_and_HCA_BN_F12803234,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808058_and_HCA_BN_F12803234_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12808058_S1_L001,sequencing assay,ERX15073167,HCA_BN_F12808058_S1_L001_R1_001.fastq.gz,HCA_BN_F12808058_S1_L001_R1_001.fastq.gz,ERR15668638,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668638/HCA_BN_F12808058_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta.tar.gz,GEX,5.8/7.6,week,EFO,UO_0000034,calvaria
83,HCA_BN_F12808058_and_HCA_BN_F12803234_GEX,ERS26961383,SAMEA120300222,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808058_and_HCA_BN_F12803234,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808058_and_HCA_BN_F12803234_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12808058_S1_L001,sequencing assay,ERX15073167,HCA_BN_F12808058_S1_L001_R2_001.fastq.gz,HCA_BN_F12808058_S1_L001_R2_001.fastq.gz,ERR15668638,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668638/HCA_BN_F12808058_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808058_and_HCA_BN_F12803234_meta.tar.gz,GEX,5.8/7.6,week,EFO,UO_0000034,calvaria
84,HCA_BN_F12808059_and_HCA_BN_F12803235_ATAC,ERS26961384,SAMEA120300223,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808059_and_HCA_BN_F12803235,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808059_and_HCA_BN_F12803235_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12803235_S1_L001,sequencing assay,ERX15073168,HCA_BN_F12803235_S1_L001_I1_001.fastq.gz,HCA_BN_F12803235_S1_L001_I1_001.fastq.gz,ERR15668572,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668572/HCA_BN_F12803235_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_meta.tar.gz,ATAC,5.8/7.6,week,EFO,UO_0000034,calvaria
85,HCA_BN_F12808059_and_HCA_BN_F12803235_ATAC,ERS26961384,SAMEA120300223,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808059_and_HCA_BN_F12803235,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808059_and_HCA_BN_F12803235_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12803235_S1_L001,sequencing assay,ERX15073168,HCA_BN_F12803235_S1_L001_R1_001.fastq.gz,HCA_BN_F12803235_S1_L001_R1_001.fastq.gz,ERR15668572,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668572/HCA_BN_F12803235_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_meta.tar.gz,ATAC,5.8/7.6,week,EFO,UO_0000034,calvaria
86,HCA_BN_F12808059_and_HCA_BN_F12803235_ATAC,ERS26961384,SAMEA120300223,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808059_and_HCA_BN_F12803235,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808059_and_HCA_BN_F12803235_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12803235_S1_L001,sequencing assay,ERX15073168,HCA_BN_F12803235_S1_L001_R2_001.fastq.gz,HCA_BN_F12803235_S1_L001_R2_001.fastq.gz,ERR15668572,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668572/HCA_BN_F12803235_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_meta.tar.gz,ATAC,5.8/7.6,week,EFO,UO_0000034,calvaria
87,HCA_BN_F12808059_and_HCA_BN_F12803235_ATAC,ERS26961384,SAMEA120300223,Homo sapiens,5.8/7.6,week,EFO,UO_0000034,unknown,normal,calvaria,multiplexed,embryo stage,HCA_BN_F12808059_and_HCA_BN_F12803235,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12808059_and_HCA_BN_F12803235_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12803235_S1_L001,sequencing assay,ERX15073168,HCA_BN_F12803235_S1_L001_R3_001.fastq.gz,HCA_BN_F12803235_S1_L001_R3_001.fastq.gz,ERR15668572,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668572/HCA_BN_F12803235_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12808059_and_HCA_BN_F12803235_meta.tar.gz,ATAC,5.8/7.6,week,EFO,UO_0000034,calvaria
