,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[individual],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[developmental stage],Characteristics[disease],Characteristics[organism part],Characteristics[sampling site],Characteristics[protocol],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Protocol REF.3,Extract Name,Material Type.1,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.5,Protocol REF.6,Derived Array Data File,Factor Value[developmental stage],Factor Value[sampling site],Factor Value[protocol]
152,SIGAH10_CS_3'v2,ERS20107621,SAMEA115651528,Homo sapiens,HDBRL14102,11,week,EFO,UO_0000034,male,11th week post-fertilization human stage,normal,lung,whole lung,10x 3' v2,cell,P-MTAB-117812,P-MTAB-117814,P-MTAB-117815,P-MTAB-143755,SIGAH10_CS_3'v2,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,98.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,SIGAH10_CS_3'v2,sequencing assay,ERX12519438,SIGAH10_S1_L001_I1_001.fastq.gz,SIGAH10_S1_L001_I1_001.fastq.gz,ERR13148101,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148101/SIGAH10_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,SIGAH10.tar.gz,11th week post-fertilization human stage,whole lung,10x 3' v2
153,SIGAH12_CS_3'v2,ERS20107622,SAMEA115651529,Homo sapiens,HDBRL14104,17,week,EFO,UO_0000034,female,17th week post-fertilization human stage,normal,lung,whole lung,10x 3' v2,cell,P-MTAB-117812,P-MTAB-117814,P-MTAB-117815,P-MTAB-143755,SIGAH12_CS_3'v2,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,98.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,SIGAH12_CS_3'v2,sequencing assay,ERX12519439,SIGAH12_S1_L001_R1_001.fastq.gz,SIGAH12_S1_L001_R1_001.fastq.gz,ERR13148153,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148153/SIGAH12_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,SIGAH12.tar.gz,17th week post-fertilization human stage,whole lung,10x 3' v2
154,SIGAH12_CS_3'v2,ERS20107622,SAMEA115651529,Homo sapiens,HDBRL14104,17,week,EFO,UO_0000034,female,17th week post-fertilization human stage,normal,lung,whole lung,10x 3' v2,cell,P-MTAB-117812,P-MTAB-117814,P-MTAB-117815,P-MTAB-143755,SIGAH12_CS_3'v2,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,98.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,SIGAH12_CS_3'v2,sequencing assay,ERX12519439,SIGAH12_S1_L001_R2_001.fastq.gz,SIGAH12_S1_L001_R2_001.fastq.gz,ERR13148153,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148153/SIGAH12_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,SIGAH12.tar.gz,17th week post-fertilization human stage,whole lung,10x 3' v2
155,SIGAH12_CS_3'v2,ERS20107622,SAMEA115651529,Homo sapiens,HDBRL14104,17,week,EFO,UO_0000034,female,17th week post-fertilization human stage,normal,lung,whole lung,10x 3' v2,cell,P-MTAB-117812,P-MTAB-117814,P-MTAB-117815,P-MTAB-143755,SIGAH12_CS_3'v2,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,98.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,SIGAH12_CS_3'v2,sequencing assay,ERX12519439,SIGAH12_S1_L001_I1_001.fastq.gz,SIGAH12_S1_L001_I1_001.fastq.gz,ERR13148153,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148153/SIGAH12_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,SIGAH12.tar.gz,17th week post-fertilization human stage,whole lung,10x 3' v2
156,SIGAH4_CS_3'v2,ERS20107623,SAMEA115651530,Homo sapiens,HDBRL13838,17,week,EFO,UO_0000034,male,17th week post-fertilization human stage,normal,lung,whole lung,10x 3' v2,cell,P-MTAB-117812,P-MTAB-117814,P-MTAB-117815,P-MTAB-143755,SIGAH4_CS_3'v2,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,98.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,SIGAH4_CS_3'v2,sequencing assay,ERX12519440,SIGAH4_S1_L001_I1_001.fastq.gz,SIGAH4_S1_L001_I1_001.fastq.gz,ERR13148112,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148112/SIGAH4_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,SIGAH4.tar.gz,17th week post-fertilization human stage,whole lung,10x 3' v2
157,SIGAH4_CS_3'v2,ERS20107623,SAMEA115651530,Homo sapiens,HDBRL13838,17,week,EFO,UO_0000034,male,17th week post-fertilization human stage,normal,lung,whole lung,10x 3' v2,cell,P-MTAB-117812,P-MTAB-117814,P-MTAB-117815,P-MTAB-143755,SIGAH4_CS_3'v2,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,98.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,SIGAH4_CS_3'v2,sequencing assay,ERX12519440,SIGAH4_S1_L001_R1_001.fastq.gz,SIGAH4_S1_L001_R1_001.fastq.gz,ERR13148112,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148112/SIGAH4_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,SIGAH4.tar.gz,17th week post-fertilization human stage,whole lung,10x 3' v2
158,SIGAH4_CS_3'v2,ERS20107623,SAMEA115651530,Homo sapiens,HDBRL13838,17,week,EFO,UO_0000034,male,17th week post-fertilization human stage,normal,lung,whole lung,10x 3' v2,cell,P-MTAB-117812,P-MTAB-117814,P-MTAB-117815,P-MTAB-143755,SIGAH4_CS_3'v2,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,98.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v2,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,SIGAH4_CS_3'v2,sequencing assay,ERX12519440,SIGAH4_S1_L001_R2_001.fastq.gz,SIGAH4_S1_L001_R2_001.fastq.gz,ERR13148112,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148112/SIGAH4_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,SIGAH4.tar.gz,17th week post-fertilization human stage,whole lung,10x 3' v2
159,WSSS_F_LNG8713176_CS_GEX,ERS20107624,SAMEA115651531,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713176_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713176_CS_GEX,sequencing assay,ERX12519441,WSSS_F_LNG8713176_S1_L001_I1_001.fastq.gz,WSSS_F_LNG8713176_S1_L001_I1_001.fastq.gz,ERR13148162,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148162/WSSS_F_LNG8713176_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713176.tar.gz,20th week post-fertilization human stage,proximal lung,10x 5' v1
160,WSSS_F_LNG8713176_CS_GEX,ERS20107624,SAMEA115651531,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713176_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713176_CS_GEX,sequencing assay,ERX12519441,WSSS_F_LNG8713176_S1_L001_R1_001.fastq.gz,WSSS_F_LNG8713176_S1_L001_R1_001.fastq.gz,ERR13148162,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148162/WSSS_F_LNG8713176_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713176.tar.gz,20th week post-fertilization human stage,proximal lung,10x 5' v1
161,WSSS_F_LNG8713176_CS_GEX,ERS20107624,SAMEA115651531,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713176_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713176_CS_GEX,sequencing assay,ERX12519441,WSSS_F_LNG8713176_S1_L001_R2_001.fastq.gz,WSSS_F_LNG8713176_S1_L001_R2_001.fastq.gz,ERR13148162,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148162/WSSS_F_LNG8713176_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713176.tar.gz,20th week post-fertilization human stage,proximal lung,10x 5' v1
162,WSSS_F_LNG8713176_CS_TCR,ERS20107625,SAMEA115651532,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713176_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713176_CS_TCR,sequencing assay,ERX12519442,WSSS_F_LNG9306366_S1_L001_I1_001.fastq.gz,WSSS_F_LNG9306366_S1_L001_I1_001.fastq.gz,ERR13148145,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148145/WSSS_F_LNG9306366_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306366.tar.gz,20th week post-fertilization human stage,proximal lung,10x TCR enrichment
163,WSSS_F_LNG8713176_CS_TCR,ERS20107625,SAMEA115651532,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713176_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713176_CS_TCR,sequencing assay,ERX12519442,WSSS_F_LNG9306366_S1_L001_R2_001.fastq.gz,WSSS_F_LNG9306366_S1_L001_R2_001.fastq.gz,ERR13148145,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148145/WSSS_F_LNG9306366_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306366.tar.gz,20th week post-fertilization human stage,proximal lung,10x TCR enrichment
164,WSSS_F_LNG8713176_CS_TCR,ERS20107625,SAMEA115651532,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713176_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713176_CS_TCR,sequencing assay,ERX12519442,WSSS_F_LNG9306366_S1_L001_I2_001.fastq.gz,WSSS_F_LNG9306366_S1_L001_I2_001.fastq.gz,ERR13148145,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148145/WSSS_F_LNG9306366_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306366.tar.gz,20th week post-fertilization human stage,proximal lung,10x TCR enrichment
165,WSSS_F_LNG8713176_CS_TCR,ERS20107625,SAMEA115651532,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713176_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713176_CS_TCR,sequencing assay,ERX12519442,WSSS_F_LNG9306366_S1_L001_R1_001.fastq.gz,WSSS_F_LNG9306366_S1_L001_R1_001.fastq.gz,ERR13148145,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148145/WSSS_F_LNG9306366_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306366.tar.gz,20th week post-fertilization human stage,proximal lung,10x TCR enrichment
166,WSSS_F_LNG8713177_CS_GEX,ERS20107626,SAMEA115651533,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713177_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713177_CS_GEX,sequencing assay,ERX12519443,WSSS_F_LNG8713177_S1_L001_I1_001.fastq.gz,WSSS_F_LNG8713177_S1_L001_I1_001.fastq.gz,ERR13148121,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148121/WSSS_F_LNG8713177_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713177.tar.gz,20th week post-fertilization human stage,distal lung,10x 5' v1
167,WSSS_F_LNG8713177_CS_GEX,ERS20107626,SAMEA115651533,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713177_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713177_CS_GEX,sequencing assay,ERX12519443,WSSS_F_LNG8713177_S1_L001_R1_001.fastq.gz,WSSS_F_LNG8713177_S1_L001_R1_001.fastq.gz,ERR13148121,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148121/WSSS_F_LNG8713177_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713177.tar.gz,20th week post-fertilization human stage,distal lung,10x 5' v1
168,WSSS_F_LNG8713177_CS_GEX,ERS20107626,SAMEA115651533,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713177_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713177_CS_GEX,sequencing assay,ERX12519443,WSSS_F_LNG8713177_S1_L001_R2_001.fastq.gz,WSSS_F_LNG8713177_S1_L001_R2_001.fastq.gz,ERR13148121,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148121/WSSS_F_LNG8713177_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713177.tar.gz,20th week post-fertilization human stage,distal lung,10x 5' v1
169,WSSS_F_LNG8713177_CS_TCR,ERS20107627,SAMEA115651534,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713177_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713177_CS_TCR,sequencing assay,ERX12519444,WSSS_F_LNG9306367_S1_L001_I1_001.fastq.gz,WSSS_F_LNG9306367_S1_L001_I1_001.fastq.gz,ERR13148156,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148156/WSSS_F_LNG9306367_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306367.tar.gz,20th week post-fertilization human stage,distal lung,10x TCR enrichment
170,WSSS_F_LNG8713177_CS_TCR,ERS20107627,SAMEA115651534,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713177_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713177_CS_TCR,sequencing assay,ERX12519444,WSSS_F_LNG9306367_S1_L001_I2_001.fastq.gz,WSSS_F_LNG9306367_S1_L001_I2_001.fastq.gz,ERR13148156,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148156/WSSS_F_LNG9306367_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306367.tar.gz,20th week post-fertilization human stage,distal lung,10x TCR enrichment
171,WSSS_F_LNG8713177_CS_TCR,ERS20107627,SAMEA115651534,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713177_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713177_CS_TCR,sequencing assay,ERX12519444,WSSS_F_LNG9306367_S1_L001_R1_001.fastq.gz,WSSS_F_LNG9306367_S1_L001_R1_001.fastq.gz,ERR13148156,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148156/WSSS_F_LNG9306367_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306367.tar.gz,20th week post-fertilization human stage,distal lung,10x TCR enrichment
172,WSSS_F_LNG8713177_CS_TCR,ERS20107627,SAMEA115651534,Homo sapiens,HDBR15167,20,week,EFO,UO_0000034,male,20th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713177_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713177_CS_TCR,sequencing assay,ERX12519444,WSSS_F_LNG9306367_S1_L001_R2_001.fastq.gz,WSSS_F_LNG9306367_S1_L001_R2_001.fastq.gz,ERR13148156,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148156/WSSS_F_LNG9306367_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306367.tar.gz,20th week post-fertilization human stage,distal lung,10x TCR enrichment
173,WSSS_F_LNG8713178_CS_gdTCR,ERS20107628,SAMEA115651535,Homo sapiens,HDBR15168,22,week,EFO,UO_0000034,male,22nd week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,,P-MTAB-143755,WSSS_F_LNG8713178_CS_gdTCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713178_CS_gdTCR,sequencing assay,ERX12519445,WSSS_F_LNG10211449_S1_L001_I1_001.fastq.gz,WSSS_F_LNG10211449_S1_L001_I1_001.fastq.gz,ERR13148094,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148094/WSSS_F_LNG10211449_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG10211449.tar.gz,22nd week post-fertilization human stage,proximal lung,10x TCR enrichment
174,WSSS_F_LNG8713178_CS_gdTCR,ERS20107628,SAMEA115651535,Homo sapiens,HDBR15168,22,week,EFO,UO_0000034,male,22nd week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,,P-MTAB-143755,WSSS_F_LNG8713178_CS_gdTCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713178_CS_gdTCR,sequencing assay,ERX12519445,WSSS_F_LNG10211449_S1_L001_R1_001.fastq.gz,WSSS_F_LNG10211449_S1_L001_R1_001.fastq.gz,ERR13148094,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148094/WSSS_F_LNG10211449_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG10211449.tar.gz,22nd week post-fertilization human stage,proximal lung,10x TCR enrichment
