,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[embryo stage],Characteristics[developmental stage],Characteristics[sex],Characteristics[disease],Characteristics[individual],Characteristics[organism part],Characteristics[fraction],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[read_type],Comment[read_index],Protocol REF.4,Protocol REF.5,Derived Array Data File,Derived Array Data File.1,Protocol REF.6,Protocol REF.7,Derived Array Data File.2,Derived Array Data File.3,Protocol REF.8,Protocol REF.9,Derived Array Data File.4,Derived Array Data File.5,Factor Value[organism part],Factor Value[fraction]
90,WS_wEMB10202366,ERS10855345,SAMEA13252294,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202366,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202366,sequencing assay,ERX8578021,WS_wEMB10202366_S1_L001_I1_001.fastq.gz,WS_wEMB10202366_S1_L001_I1_001.fastq.gz,ERR9034757,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034757/WS_wEMB10202366_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
91,WS_wEMB10202366,ERS10855345,SAMEA13252294,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202366,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202366,sequencing assay,ERX8578021,WS_wEMB10202366_S1_L001_R1_001.fastq.gz,WS_wEMB10202366_S1_L001_R1_001.fastq.gz,ERR9034757,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034757/WS_wEMB10202366_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
92,WS_wEMB10202366,ERS10855345,SAMEA13252294,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202366,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202366,sequencing assay,ERX8578021,WS_wEMB10202366_S1_L001_R2_001.fastq.gz,WS_wEMB10202366_S1_L001_R2_001.fastq.gz,ERR9034757,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034757/WS_wEMB10202366_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
93,WS_wEMB10202367,ERS10855346,SAMEA13252295,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202367,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202367,sequencing assay,ERX8578022,WS_wEMB10202367_S1_L001_I1_001.fastq.gz,WS_wEMB10202367_S1_L001_I1_001.fastq.gz,ERR9034758,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034758/WS_wEMB10202367_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
94,WS_wEMB10202367,ERS10855346,SAMEA13252295,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202367,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202367,sequencing assay,ERX8578022,WS_wEMB10202367_S1_L001_R1_001.fastq.gz,WS_wEMB10202367_S1_L001_R1_001.fastq.gz,ERR9034758,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034758/WS_wEMB10202367_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
95,WS_wEMB10202367,ERS10855346,SAMEA13252295,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202367,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202367,sequencing assay,ERX8578022,WS_wEMB10202367_S1_L001_R2_001.fastq.gz,WS_wEMB10202367_S1_L001_R2_001.fastq.gz,ERR9034758,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034758/WS_wEMB10202367_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
96,WS_wEMB10202368,ERS10855347,SAMEA13252296,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202368,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202368,sequencing assay,ERX8578023,WS_wEMB10202368_S1_L001_I1_001.fastq.gz,WS_wEMB10202368_S1_L001_I1_001.fastq.gz,ERR9034759,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034759/WS_wEMB10202368_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
97,WS_wEMB10202368,ERS10855347,SAMEA13252296,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202368,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202368,sequencing assay,ERX8578023,WS_wEMB10202368_S1_L001_R1_001.fastq.gz,WS_wEMB10202368_S1_L001_R1_001.fastq.gz,ERR9034759,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034759/WS_wEMB10202368_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
98,WS_wEMB10202368,ERS10855347,SAMEA13252296,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202368,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202368,sequencing assay,ERX8578023,WS_wEMB10202368_S1_L001_R2_001.fastq.gz,WS_wEMB10202368_S1_L001_R2_001.fastq.gz,ERR9034759,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034759/WS_wEMB10202368_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
99,WS_wEMB10202369,ERS10855348,SAMEA13252297,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202369,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202369,sequencing assay,ERX8578024,WS_wEMB10202369_S1_L001_I1_001.fastq.gz,WS_wEMB10202369_S1_L001_I1_001.fastq.gz,ERR9034760,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034760/WS_wEMB10202369_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
100,WS_wEMB10202369,ERS10855348,SAMEA13252297,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202369,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202369,sequencing assay,ERX8578024,WS_wEMB10202369_S1_L001_R1_001.fastq.gz,WS_wEMB10202369_S1_L001_R1_001.fastq.gz,ERR9034760,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034760/WS_wEMB10202369_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
101,WS_wEMB10202369,ERS10855348,SAMEA13252297,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202369,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202369,sequencing assay,ERX8578024,WS_wEMB10202369_S1_L001_R2_001.fastq.gz,WS_wEMB10202369_S1_L001_R2_001.fastq.gz,ERR9034760,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034760/WS_wEMB10202369_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
102,WS_wEMB10202370,ERS10855349,SAMEA13252298,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202370,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202370,sequencing assay,ERX8578025,WS_wEMB10202370_S1_L001_I1_001.fastq.gz,WS_wEMB10202370_S1_L001_I1_001.fastq.gz,ERR9034761,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034761/WS_wEMB10202370_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
103,WS_wEMB10202370,ERS10855349,SAMEA13252298,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202370,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202370,sequencing assay,ERX8578025,WS_wEMB10202370_S1_L001_R1_001.fastq.gz,WS_wEMB10202370_S1_L001_R1_001.fastq.gz,ERR9034761,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034761/WS_wEMB10202370_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
104,WS_wEMB10202370,ERS10855349,SAMEA13252298,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202370,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202370,sequencing assay,ERX8578025,WS_wEMB10202370_S1_L001_R2_001.fastq.gz,WS_wEMB10202370_S1_L001_R2_001.fastq.gz,ERR9034761,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034761/WS_wEMB10202370_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
105,WS_wEMB10202371,ERS10855350,SAMEA13252299,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202371,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202371,sequencing assay,ERX8578026,WS_wEMB10202371_S1_L001_I1_001.fastq.gz,WS_wEMB10202371_S1_L001_I1_001.fastq.gz,ERR9034762,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034762/WS_wEMB10202371_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
106,WS_wEMB10202371,ERS10855350,SAMEA13252299,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202371,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202371,sequencing assay,ERX8578026,WS_wEMB10202371_S1_L001_R1_001.fastq.gz,WS_wEMB10202371_S1_L001_R1_001.fastq.gz,ERR9034762,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034762/WS_wEMB10202371_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
107,WS_wEMB10202371,ERS10855350,SAMEA13252299,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202371,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202371,sequencing assay,ERX8578026,WS_wEMB10202371_S1_L001_R2_001.fastq.gz,WS_wEMB10202371_S1_L001_R2_001.fastq.gz,ERR9034762,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034762/WS_wEMB10202371_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
108,WS_wEMB10202372,ERS10855351,SAMEA13252300,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section ten,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202372,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202372,sequencing assay,ERX8578027,WS_wEMB10202372_S1_L001_I1_001.fastq.gz,WS_wEMB10202372_S1_L001_I1_001.fastq.gz,ERR9034763,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034763/WS_wEMB10202372_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section ten
