,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[individual],Characteristics[developmental stage],Characteristics[post conception age],Unit[time unit],Characteristics[sex],Characteristics[organism part],Characteristics[sampling site],Characteristics[disease],Characteristics[growth condition],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer,Assay Name,Comment[technical replicate group],Technology Type,Comment[ENA_EXPERIMENT],Comment[read1 file],Comment[FASTQ_URI],Comment[read2 file],Comment[FASTQ_URI].1,Comment[index1 file],Comment[FASTQ_URI].2,Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[BAM_URI],Comment[Array Data File],Protocol REF.4,Protocol REF.5,Derived Array Data File,Comment [Derived ArrayExpress FTP file],Protocol REF.6,Protocol REF.7,Derived Array Data File.1,Comment [Derived ArrayExpress FTP file].1,Factor Value[stimulus],Factor Value[time],Unit[time unit].1,Factor Value[organism part],Factor Value[sampling site],Factor Value[growth condition]
40,Distal_15,ERS4467521,SAMEA6739636,Homo sapiens,individual 2,late embryo,15.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_15,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-187-Distal-lung_S1_L003,group 8,sequencing assay,ERX4029232,HT-187-Distal-lung_S1_L003_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L003_R1_001.fastq.gz,HT-187-Distal-lung_S1_L003_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L003_R2_001.fastq.gz,HT-187-Distal-lung_S1_L003_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L003_I1_001.fastq.gz,HT-187-Distal-lung_S1_L003.bam,HT-187-Distal-lung_S1_L003.bam,ERR4027898,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027898/HT-187-Distal-lung_S1_L003.bam,fd925eaf66083356312abadea8966c76,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
41,Distal_15,ERS4467521,SAMEA6739636,Homo sapiens,individual 2,late embryo,15.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_15,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-187-Distal-lung_S1_L004,group 8,sequencing assay,ERX4029232,HT-187-Distal-lung_S1_L004_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L004_R1_001.fastq.gz,HT-187-Distal-lung_S1_L004_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L004_R2_001.fastq.gz,HT-187-Distal-lung_S1_L004_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L004_I1_001.fastq.gz,HT-187-Distal-lung_S1_L004.bam,HT-187-Distal-lung_S1_L004.bam,ERR4027899,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027899/HT-187-Distal-lung_S1_L004.bam,0b60dd30252366950023f0916fecef31,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
42,Distal_15,ERS4467521,SAMEA6739636,Homo sapiens,individual 2,late embryo,15.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_15,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-187-Distal-lung_S1_L005,group 8,sequencing assay,ERX4029232,HT-187-Distal-lung_S1_L005_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L005_R1_001.fastq.gz,HT-187-Distal-lung_S1_L005_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L005_R2_001.fastq.gz,HT-187-Distal-lung_S1_L005_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L005_I1_001.fastq.gz,HT-187-Distal-lung_S1_L005.bam,HT-187-Distal-lung_S1_L005.bam,ERR4027900,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027900/HT-187-Distal-lung_S1_L005.bam,eef61d9a49915d1fe779fad5cdf01a5a,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
43,Distal_15,ERS4467521,SAMEA6739636,Homo sapiens,individual 2,late embryo,15.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_15,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-187-Distal-lung_S1_L006,group 8,sequencing assay,ERX4029232,HT-187-Distal-lung_S1_L006_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L006_R1_001.fastq.gz,HT-187-Distal-lung_S1_L006_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L006_R2_001.fastq.gz,HT-187-Distal-lung_S1_L006_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L006_I1_001.fastq.gz,HT-187-Distal-lung_S1_L006.bam,HT-187-Distal-lung_S1_L006.bam,ERR4027901,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027901/HT-187-Distal-lung_S1_L006.bam,be5ae24a6e7262f02fe7375a43294d7e,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
44,Distal_15,ERS4467521,SAMEA6739636,Homo sapiens,individual 2,late embryo,15.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_15,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-187-Distal-lung_S1_L007,group 8,sequencing assay,ERX4029232,HT-187-Distal-lung_S1_L007_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L007_R1_001.fastq.gz,HT-187-Distal-lung_S1_L007_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L007_R2_001.fastq.gz,HT-187-Distal-lung_S1_L007_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L007_I1_001.fastq.gz,HT-187-Distal-lung_S1_L007.bam,HT-187-Distal-lung_S1_L007.bam,ERR4027902,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027902/HT-187-Distal-lung_S1_L007.bam,cfa7949729e5f4e3a7e8f4fc5332a121,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
45,Distal_15,ERS4467521,SAMEA6739636,Homo sapiens,individual 2,late embryo,15.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_15,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-187-Distal-lung_S1_L008,group 8,sequencing assay,ERX4029232,HT-187-Distal-lung_S1_L008_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L008_R1_001.fastq.gz,HT-187-Distal-lung_S1_L008_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L008_R2_001.fastq.gz,HT-187-Distal-lung_S1_L008_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-187-Distal-lung_S1_L008_I1_001.fastq.gz,HT-187-Distal-lung_S1_L008.bam,HT-187-Distal-lung_S1_L008.bam,ERR4027903,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027903/HT-187-Distal-lung_S1_L008.bam,d76c091db83cc6ed4b291ef4dd2f1d80,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
46,Distal_18,ERS4467522,SAMEA6739637,Homo sapiens,individual 3,late embryo,18.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_18,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-182-d125-lung-Distal_S5_L001,group 9,sequencing assay,ERX4029233,HT-182-d125-lung-Distal_S5_L001_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L001_R1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L001_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L001_R2_001.fastq.gz,HT-182-d125-lung-Distal_S5_L001_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L001_I1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L001.bam,HT-182-d125-lung-Distal_S5_L001.bam,ERR4027904,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027904/HT-182-d125-lung-Distal_S5_L001.bam,0275f29b6062522adbcb6f8652d64869,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
47,Distal_18,ERS4467522,SAMEA6739637,Homo sapiens,individual 3,late embryo,18.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_18,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-182-d125-lung-Distal_S5_L002,group 9,sequencing assay,ERX4029233,HT-182-d125-lung-Distal_S5_L002_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L002_R1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L002_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L002_R2_001.fastq.gz,HT-182-d125-lung-Distal_S5_L002_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L002_I1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L002.bam,HT-182-d125-lung-Distal_S5_L002.bam,ERR4027905,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027905/HT-182-d125-lung-Distal_S5_L002.bam,20e638a717c5fbc0ffffdeed23ba6fd3,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
48,Distal_18,ERS4467522,SAMEA6739637,Homo sapiens,individual 3,late embryo,18.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_18,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-182-d125-lung-Distal_S5_L003,group 9,sequencing assay,ERX4029233,HT-182-d125-lung-Distal_S5_L003_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L003_R1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L003_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L003_R2_001.fastq.gz,HT-182-d125-lung-Distal_S5_L003_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L003_I1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L003.bam,HT-182-d125-lung-Distal_S5_L003.bam,ERR4027906,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027906/HT-182-d125-lung-Distal_S5_L003.bam,e5aa0a28c553a63bf7f7bbff62de49f0,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
49,Distal_18,ERS4467522,SAMEA6739637,Homo sapiens,individual 3,late embryo,18.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_18,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-182-d125-lung-Distal_S5_L004,group 9,sequencing assay,ERX4029233,HT-182-d125-lung-Distal_S5_L004_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L004_R1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L004_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L004_R2_001.fastq.gz,HT-182-d125-lung-Distal_S5_L004_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L004_I1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L004.bam,HT-182-d125-lung-Distal_S5_L004.bam,ERR4027907,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027907/HT-182-d125-lung-Distal_S5_L004.bam,cac98c7db434ddee55b6dd5c8da0f679,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
50,Distal_18,ERS4467522,SAMEA6739637,Homo sapiens,individual 3,late embryo,18.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_18,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-182-d125-lung-Distal_S5_L005,group 9,sequencing assay,ERX4029233,HT-182-d125-lung-Distal_S5_L005_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L005_R1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L005_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L005_R2_001.fastq.gz,HT-182-d125-lung-Distal_S5_L005_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L005_I1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L005.bam,HT-182-d125-lung-Distal_S5_L005.bam,ERR4027908,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027908/HT-182-d125-lung-Distal_S5_L005.bam,03cd366b51bb04666b3737c6915b645d,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
51,Distal_18,ERS4467522,SAMEA6739637,Homo sapiens,individual 3,late embryo,18.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_18,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-182-d125-lung-Distal_S5_L006,group 9,sequencing assay,ERX4029233,HT-182-d125-lung-Distal_S5_L006_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L006_R1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L006_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L006_R2_001.fastq.gz,HT-182-d125-lung-Distal_S5_L006_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L006_I1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L006.bam,HT-182-d125-lung-Distal_S5_L006.bam,ERR4027909,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027909/HT-182-d125-lung-Distal_S5_L006.bam,a2005f5770a241aef6c0f534ce9ca256,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
52,Distal_18,ERS4467522,SAMEA6739637,Homo sapiens,individual 3,late embryo,18.0,week,female,respiratory airway,distal airway,normal,in vivo,organism part,P-MTAB-88688,P-MTAB-88689,P-MTAB-88690,Distal_18,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,RNA-Seq,450,20,read 2,0,98,0,read 1,16,3 prime tag,polyA RNA,10xV2,oligo-dT,0,index 1,8,10x,16,read 1,10,P-MTAB-88691,University of Michigan DNA Sequencing core,HT-182-d125-lung-Distal_S5_L007,group 9,sequencing assay,ERX4029233,HT-182-d125-lung-Distal_S5_L007_R1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L007_R1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L007_R2_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L007_R2_001.fastq.gz,HT-182-d125-lung-Distal_S5_L007_I1_001.fastq.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/HT-182-d125-lung-Distal_S5_L007_I1_001.fastq.gz,HT-182-d125-lung-Distal_S5_L007.bam,HT-182-d125-lung-Distal_S5_L007.bam,ERR4027910,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR402/ERR4027910/HT-182-d125-lung-Distal_S5_L007.bam,2ea407cf4f64dbedaf0c04a24757dad3,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_meta_data.txt,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.2.zip,P-MTAB-88694,P-MTAB-88695,Table_fetal_all_cell_pass_filtering_count.txt.gz,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-8221/E-MTAB-8221.processed.1.zip,none,not applicable,  ,respiratory airway,distal airway,in vivo
