publication_id,institute,source,dataset_acc,library_id,author_sample_id,sanger_10x_chemistry,irods_path,HDCA_version
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408425,10X154_1,,/archive/cellgeni/datasets/EGAD00001006049/10X154_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408424,10X154_2,,/archive/cellgeni/datasets/EGAD00001006049/10X154_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408397,10X154_3,,/archive/cellgeni/datasets/EGAD00001006049/10X154_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408385,10X154_4,,/archive/cellgeni/datasets/EGAD00001006049/10X154_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408386,10X154_5,,/archive/cellgeni/datasets/EGAD00001006049/10X154_5,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408387,10X154_6,,/archive/cellgeni/datasets/EGAD00001006049/10X154_6,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408144,10X101_3,,/archive/cellgeni/datasets/EGAD00001006049/10X101_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408177,10X97_4,,/archive/cellgeni/datasets/EGAD00001006049/10X97_4,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408176,10X98_1,,/archive/cellgeni/datasets/EGAD00001006049/10X98_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408174,10X98_3,,/archive/cellgeni/datasets/EGAD00001006049/10X98_3,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408172,10X98_5,,/archive/cellgeni/datasets/EGAD00001006049/10X98_5,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408215,10X211_3,,/archive/cellgeni/datasets/EGAD00001006049/10X211_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408388,10X154_7,,/archive/cellgeni/datasets/EGAD00001006049/10X154_7,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408396,10X155_1,,/archive/cellgeni/datasets/EGAD00001006049/10X155_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408395,10X155_3,,/archive/cellgeni/datasets/EGAD00001006049/10X155_3,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408392,10X155_6,,/archive/cellgeni/datasets/EGAD00001006049/10X155_6,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408391,10X155_7,,/archive/cellgeni/datasets/EGAD00001006049/10X155_7,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408390,10X155_8,,/archive/cellgeni/datasets/EGAD00001006049/10X155_8,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408389,10X156_1,,/archive/cellgeni/datasets/EGAD00001006049/10X156_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408375,10X156_2,,/archive/cellgeni/datasets/EGAD00001006049/10X156_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408376,10X156_3,,/archive/cellgeni/datasets/EGAD00001006049/10X156_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408377,10X156_4,,/archive/cellgeni/datasets/EGAD00001006049/10X156_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408378,10X156_5,,/archive/cellgeni/datasets/EGAD00001006049/10X156_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408379,10X156_6,,/archive/cellgeni/datasets/EGAD00001006049/10X156_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408380,10X156_7,,/archive/cellgeni/datasets/EGAD00001006049/10X156_7,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408383,10X156_8,,/archive/cellgeni/datasets/EGAD00001006049/10X156_8,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408384,10X157_1,,/archive/cellgeni/datasets/EGAD00001006049/10X157_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408381,10X157_2,,/archive/cellgeni/datasets/EGAD00001006049/10X157_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408382,10X158_1,,/archive/cellgeni/datasets/EGAD00001006049/10X158_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408367,10X158_2,,/archive/cellgeni/datasets/EGAD00001006049/10X158_2,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408368,10X158_3,,/archive/cellgeni/datasets/EGAD00001006049/10X158_3,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408369,10X158_4,,/archive/cellgeni/datasets/EGAD00001006049/10X158_4,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408370,10X162_1,,/archive/cellgeni/datasets/EGAD00001006049/10X162_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408371,10X162_2,,/archive/cellgeni/datasets/EGAD00001006049/10X162_2,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408372,10X162_3,,/archive/cellgeni/datasets/EGAD00001006049/10X162_3,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408394,10X163_1,,/archive/cellgeni/datasets/EGAD00001006049/10X163_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408373,10X163_2,,/archive/cellgeni/datasets/EGAD00001006049/10X163_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408374,10X163_3,,/archive/cellgeni/datasets/EGAD00001006049/10X163_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408366,10X163_4,,/archive/cellgeni/datasets/EGAD00001006049/10X163_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408361,10X163_5,,/archive/cellgeni/datasets/EGAD00001006049/10X163_5,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408362,10X163_6,,/archive/cellgeni/datasets/EGAD00001006049/10X163_6,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408364,10X163_7,,/archive/cellgeni/datasets/EGAD00001006049/10X163_7,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408365,10X163_8,,/archive/cellgeni/datasets/EGAD00001006049/10X163_8,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408360,10X164_1,,/archive/cellgeni/datasets/EGAD00001006049/10X164_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408363,10X164_2,,/archive/cellgeni/datasets/EGAD00001006049/10X164_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408393,10X164_3,,/archive/cellgeni/datasets/EGAD00001006049/10X164_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408358,10X164_4,,/archive/cellgeni/datasets/EGAD00001006049/10X164_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408359,10X164_5,,/archive/cellgeni/datasets/EGAD00001006049/10X164_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408357,10X164_6,,/archive/cellgeni/datasets/EGAD00001006049/10X164_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408356,10X164_7,,/archive/cellgeni/datasets/EGAD00001006049/10X164_7,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408322,10X165_1,,/archive/cellgeni/datasets/EGAD00001006049/10X165_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408323,10X165_2,,/archive/cellgeni/datasets/EGAD00001006049/10X165_2,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408324,10X165_3,,/archive/cellgeni/datasets/EGAD00001006049/10X165_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408325,10X165_4,,/archive/cellgeni/datasets/EGAD00001006049/10X165_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408326,10X166_1,,/archive/cellgeni/datasets/EGAD00001006049/10X166_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408331,10X166_2,,/archive/cellgeni/datasets/EGAD00001006049/10X166_2,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408329,10X167_1,,/archive/cellgeni/datasets/EGAD00001006049/10X167_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408330,10X167_2,,/archive/cellgeni/datasets/EGAD00001006049/10X167_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408328,10X167_5,,/archive/cellgeni/datasets/EGAD00001006049/10X167_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408327,10X167_6,,/archive/cellgeni/datasets/EGAD00001006049/10X167_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408317,10X167_7,,/archive/cellgeni/datasets/EGAD00001006049/10X167_7,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408318,10X167_8,,/archive/cellgeni/datasets/EGAD00001006049/10X167_8,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408319,10X168_1,,/archive/cellgeni/datasets/EGAD00001006049/10X168_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408320,10X168_2,,/archive/cellgeni/datasets/EGAD00001006049/10X168_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408321,10X168_3,,/archive/cellgeni/datasets/EGAD00001006049/10X168_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408316,10X168_4,,/archive/cellgeni/datasets/EGAD00001006049/10X168_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408450,10X102_1,,/archive/cellgeni/datasets/EGAD00001006049/10X102_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408457,10X102_2,,/archive/cellgeni/datasets/EGAD00001006049/10X102_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408451,10X102_3,,/archive/cellgeni/datasets/EGAD00001006049/10X102_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408452,10X102_4,,/archive/cellgeni/datasets/EGAD00001006049/10X102_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408453,10X102_5,,/archive/cellgeni/datasets/EGAD00001006049/10X102_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408454,10X102_6,,/archive/cellgeni/datasets/EGAD00001006049/10X102_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408455,10X102_7,,/archive/cellgeni/datasets/EGAD00001006049/10X102_7,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408456,10X102_8,,/archive/cellgeni/datasets/EGAD00001006049/10X102_8,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408461,10X103_1,,/archive/cellgeni/datasets/EGAD00001006049/10X103_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408460,10X103_2,,/archive/cellgeni/datasets/EGAD00001006049/10X103_2,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408459,10X103_3,,/archive/cellgeni/datasets/EGAD00001006049/10X103_3,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408458,10X104_1,,/archive/cellgeni/datasets/EGAD00001006049/10X104_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408463,10X104_2,,/archive/cellgeni/datasets/EGAD00001006049/10X104_2,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408464,10X104_3,,/archive/cellgeni/datasets/EGAD00001006049/10X104_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408465,10X104_4,,/archive/cellgeni/datasets/EGAD00001006049/10X104_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408466,10X104_5,,/archive/cellgeni/datasets/EGAD00001006049/10X104_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408479,10X104_6,,/archive/cellgeni/datasets/EGAD00001006049/10X104_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408480,10X104_7,,/archive/cellgeni/datasets/EGAD00001006049/10X104_7,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408467,10X104_8,,/archive/cellgeni/datasets/EGAD00001006049/10X104_8,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408468,10X105_1,,/archive/cellgeni/datasets/EGAD00001006049/10X105_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408481,10X105_2,,/archive/cellgeni/datasets/EGAD00001006049/10X105_2,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408462,10X105_3,,/archive/cellgeni/datasets/EGAD00001006049/10X105_3,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408469,10X105_7,,/archive/cellgeni/datasets/EGAD00001006049/10X105_7,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408474,10X109_1,,/archive/cellgeni/datasets/EGAD00001006049/10X109_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408475,10X109_2,,/archive/cellgeni/datasets/EGAD00001006049/10X109_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408472,10X109_3,,/archive/cellgeni/datasets/EGAD00001006049/10X109_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408476,10X109_4,,/archive/cellgeni/datasets/EGAD00001006049/10X109_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408315,10X168_5,,/archive/cellgeni/datasets/EGAD00001006049/10X168_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408314,10X168_6,,/archive/cellgeni/datasets/EGAD00001006049/10X168_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408313,10X169_1,,/archive/cellgeni/datasets/EGAD00001006049/10X169_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408312,10X169_2,,/archive/cellgeni/datasets/EGAD00001006049/10X169_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408303,10X169_3,,/archive/cellgeni/datasets/EGAD00001006049/10X169_3,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408304,10X169_4,,/archive/cellgeni/datasets/EGAD00001006049/10X169_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408305,10X169_5,,/archive/cellgeni/datasets/EGAD00001006049/10X169_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408306,10X169_6,,/archive/cellgeni/datasets/EGAD00001006049/10X169_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408307,10X169_7,,/archive/cellgeni/datasets/EGAD00001006049/10X169_7,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408309,10X169_8,,/archive/cellgeni/datasets/EGAD00001006049/10X169_8,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408308,10X170_1,,/archive/cellgeni/datasets/EGAD00001006049/10X170_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408311,10X170_2,,/archive/cellgeni/datasets/EGAD00001006049/10X170_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408310,10X170_3,,/archive/cellgeni/datasets/EGAD00001006049/10X170_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408355,10X170_4,,/archive/cellgeni/datasets/EGAD00001006049/10X170_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408294,10X177_4,,/archive/cellgeni/datasets/EGAD00001006049/10X177_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408295,10X177_5,,/archive/cellgeni/datasets/EGAD00001006049/10X177_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408296,10X177_6,,/archive/cellgeni/datasets/EGAD00001006049/10X177_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408297,10X178_1,,/archive/cellgeni/datasets/EGAD00001006049/10X178_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408354,10X178_2,,/archive/cellgeni/datasets/EGAD00001006049/10X178_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408302,10X178_3,,/archive/cellgeni/datasets/EGAD00001006049/10X178_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408301,10X178_4,,/archive/cellgeni/datasets/EGAD00001006049/10X178_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408300,10X178_5,,/archive/cellgeni/datasets/EGAD00001006049/10X178_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408299,10X179_1,,/archive/cellgeni/datasets/EGAD00001006049/10X179_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408298,10X179_4,,/archive/cellgeni/datasets/EGAD00001006049/10X179_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408284,10X180_1,,/archive/cellgeni/datasets/EGAD00001006049/10X180_1,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408285,10X181_2,,/archive/cellgeni/datasets/EGAD00001006049/10X181_2,v2
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408286,10X181_3,,/archive/cellgeni/datasets/EGAD00001006049/10X181_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408254,10X197_5,,/archive/cellgeni/datasets/EGAD00001006049/10X197_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408255,10X197_6,,/archive/cellgeni/datasets/EGAD00001006049/10X197_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408256,10X198_1,,/archive/cellgeni/datasets/EGAD00001006049/10X198_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408257,10X198_2,,/archive/cellgeni/datasets/EGAD00001006049/10X198_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408258,10X198_3,,/archive/cellgeni/datasets/EGAD00001006049/10X198_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408259,10X198_4,,/archive/cellgeni/datasets/EGAD00001006049/10X198_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408271,10X198_5,,/archive/cellgeni/datasets/EGAD00001006049/10X198_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408272,10X198_6,,/archive/cellgeni/datasets/EGAD00001006049/10X198_6,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408273,10X199_1,,/archive/cellgeni/datasets/EGAD00001006049/10X199_1,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408253,10X199_2,,/archive/cellgeni/datasets/EGAD00001006049/10X199_2,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408252,10X199_3,,/archive/cellgeni/datasets/EGAD00001006049/10X199_3,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408251,10X199_4,,/archive/cellgeni/datasets/EGAD00001006049/10X199_4,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408250,10X199_5,,/archive/cellgeni/datasets/EGAD00001006049/10X199_5,v1
braun_2023_brain,Karolinska Institutet,external,EGAD00001006049,EGAN00002408260,10X199_6,,/archive/cellgeni/datasets/EGAD00001006049/10X199_6,v1
